faceoffWinPct,gameDate,gameId,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,homeRoad,losses,opponentTeamAbbrev,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout,powerPlayGoalsFor,ppGoalsPerGame,ppNetGoals,ppNetGoalsPerGame,ppOpportunities,ppOpportunitiesPerGame,ppTimeOnIcePerGame,shGoalsAgainst,shGoalsAgainstPerGame,benchMinorPenalties,gameMisconducts,majors,matchPenalties,minors,misconducts,netPenalties,netPenaltiesPer60,penalties,penaltiesDrawnPer60,penaltiesTakenPer60,penaltyMinutes,penaltySecondsPerGame,totalPenaltiesDrawn,pkNetGoals,pkNetGoalsPerGame,pkTimeOnIcePerGame,pointsPct,ppGoalsAgainst,ppGoalsAgainstPerGame,shGoalsFor,shGoalsForPerGame,timesShorthanded,timesShorthandedPerGame
0.5,2024-01-06,2023020610,1,3,3.0,3,3.0,R,0,MTL,1,1.0,1.0,0.5,1,0.0,0.0,0,30.0,48.0,New York Rangers,3,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,2,0,1,0.923077,2,2.769231,1.846154,4,240,3,0,0.0,132.0,0.5,0,0.0,0,0.0,2,2.0
0.5,2024-01-06,2023020605,1,2,2.0,3,3.0,H,0,CGY,0,1.333333,1.0,1.0,2,0.166666,0.166666,1,24.0,42.0,Philadelphia Flyers,4,,1,1,0,1,1.0,1,1.0,6,6.0,621.0,0,0.0,0,0,1,0,7,1,2,2.0,9,11.0,9.0,29,1740,11,1,1.0,360.0,1.0,0,0.0,1,1.0,3,3.0
0.534482,2024-01-06,2023020612,1,3,3.0,1,1.0,H,1,BUF,0,1.0,1.0,0.0,0,0.2,0.2,0,32.0,41.0,Pittsburgh Penguins,5,,0,0,0,1,1.0,1,1.0,5,5.0,385.0,0,0.0,0,0,0,0,3,0,2,2.0,3,5.0,3.0,6,360,5,0,0.0,265.0,0.0,0,0.0,0,0.0,3,3.0
0.52,2024-01-06,2023020607,1,3,3.0,7,7.0,H,0,TBL,0,1.25,1.0,1.0,2,0.25,0.25,1,26.0,26.0,Boston Bruins,6,,1,1,0,1,1.0,1,1.0,4,4.0,385.0,0,0.0,0,0,0,0,4,0,0,0.0,4,4.0,4.0,8,480,4,1,1.0,385.0,1.0,0,0.0,1,1.0,4,4.0
0.5,2024-01-06,2023020610,1,3,3.0,3,3.0,H,0,NYR,0,1.0,1.0,1.0,2,0.0,0.0,0,48.0,30.0,Montréal Canadiens,8,,1,0,1,0,0.0,0,0.0,2,2.0,132.0,0,0.0,0,0,0,0,3,0,-1,-0.923077,3,1.846154,2.769231,6,360,2,0,0.0,360.0,1.0,0,0.0,0,0.0,3,3.0
0.574074,2024-01-06,2023020608,1,1,1.0,1,1.0,H,0,STL,1,1.0,1.0,0.5,1,1.0,1.0,0,22.0,30.0,Carolina Hurricanes,12,,0,0,0,1,1.0,1,1.0,1,1.0,79.0,0,0.0,0,0,0,0,1,0,0,0.0,1,0.923077,0.923077,2,120,1,0,0.0,120.0,0.5,0,0.0,0,0.0,1,1.0
0.615384,2024-01-06,2023020615,1,1,1.0,3,3.0,H,0,OTT,0,1.0,1.0,1.0,2,0.666666,0.666666,1,30.0,46.0,Edmonton Oilers,22,,1,1,0,2,2.0,2,2.0,3,3.0,262.0,0,0.0,0,0,0,0,2,0,1,1.0,2,3.0,2.0,6,360,3,0,0.0,360.0,1.0,0,0.0,0,0.0,3,3.0
0.433333,2024-01-06,2023020611,1,4,4.0,6,6.0,R,0,NJD,0,1.0,1.0,1.0,2,0.0,0.0,1,25.0,43.0,Vancouver Canucks,23,,1,1,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,2,0,-1,-1.0,2,1.0,2.0,4,240,1,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.59322,2024-01-06,2023020614,1,4,4.0,3,3.0,H,1,NSH,0,1.0,1.0,0.0,0,0.5,0.5,0,22.0,29.0,Dallas Stars,25,,0,0,0,1,1.0,1,1.0,2,2.0,125.0,0,0.0,0,0,0,0,1,0,2,2.0,1,3.0,1.0,2,120,3,0,0.0,120.0,0.0,0,0.0,0,0.0,1,1.0
0.5,2024-01-06,2023020616,1,2,2.0,5,5.0,H,0,NYI,0,1.0,1.0,1.0,2,1.0,1.0,1,29.0,30.0,Vegas Golden Knights,54,,1,1,0,1,1.0,1,1.0,1,1.0,110.0,0,0.0,0,0,0,0,2,0,-1,-1.0,2,1.0,2.0,4,240,1,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.5,2024-01-06,2023020605,1,3,3.0,2,2.0,R,1,PHI,0,0.833333,0.833334,0.0,0,-0.333333,0.0,0,42.0,24.0,Calgary Flames,20,,0,0,0,0,0.0,-1,-1.0,3,3.0,360.0,1,1.0,1,0,1,0,9,0,-2,-2.0,11,9.0,11.0,25,1500,9,-1,-1.0,621.0,0.0,1,1.0,0,0.0,6,6.0
0.465517,2024-01-06,2023020612,1,1,1.0,3,3.0,R,0,PIT,0,0.8,0.8,1.0,2,0.0,0.0,1,41.0,32.0,Buffalo Sabres,7,,1,1,0,0,0.0,0,0.0,3,3.0,265.0,0,0.0,0,0,0,0,5,0,-2,-2.0,5,3.0,5.0,10,600,3,-1,-1.0,385.0,1.0,1,1.0,0,0.0,5,5.0
0.5,2024-01-06,2023020606,1,8,8.0,4,4.0,H,1,FLA,0,0.8,0.8,0.0,0,0.25,0.25,0,29.0,26.0,Colorado Avalanche,21,,0,0,0,1,1.0,1,1.0,4,4.0,395.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,12,720,4,-1,-1.0,480.0,0.0,1,1.0,0,0.0,5,5.0
0.5,2024-01-06,2023020606,1,4,4.0,8,8.0,R,0,COL,0,0.75,0.75,1.0,2,0.2,0.2,1,26.0,29.0,Florida Panthers,13,,1,1,0,1,1.0,1,1.0,5,5.0,480.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,10,600,5,-1,-1.0,395.0,1.0,1,1.0,0,0.0,4,4.0
0.48,2024-01-06,2023020607,1,7,7.0,3,3.0,R,1,BOS,0,0.75,0.75,0.0,0,-0.25,0.0,0,26.0,26.0,Tampa Bay Lightning,14,,0,0,0,0,0.0,-1,-1.0,4,4.0,385.0,1,1.0,1,0,0,0,3,0,0,0.0,4,4.0,4.0,8,480,4,-1,-1.0,385.0,0.0,1,1.0,0,0.0,4,4.0
0.522388,2024-01-06,2023020609,1,3,3.0,4,4.0,R,0,CBJ,0,0.75,0.75,1.0,2,0.5,0.5,1,29.0,36.0,Minnesota Wild,30,,1,0,0,2,2.0,2,2.0,4,4.0,304.0,0,0.0,0,0,0,0,4,0,1,0.951123,4,4.755618,3.804494,10,600,5,-1,-1.0,366.0,1.0,1,1.0,0,0.0,4,4.0
0.406779,2024-01-06,2023020614,1,3,3.0,4,4.0,R,0,DAL,0,0.5,0.5,1.0,2,0.0,0.0,1,29.0,22.0,Nashville Predators,18,,1,1,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,2,0,-1,-1.0,2,1.0,2.0,4,240,1,-1,-1.0,125.0,1.0,1,1.0,0,0.0,2,2.0
0.464285,2024-01-06,2023020613,1,4,4.0,1,1.0,H,1,TOR,0,0.5,0.5,0.0,0,,,0,32.0,24.0,San Jose Sharks,28,,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,2,0,-2,-2.0,2,0.0,2.0,4,240,0,-1,-1.0,152.0,0.0,1,1.0,0,0.0,2,2.0
0.477611,2024-01-06,2023020609,1,4,4.0,3,3.0,H,0,MIN,1,0.5,0.5,0.5,1,0.25,0.25,0,36.0,29.0,Columbus Blue Jackets,29,,0,0,0,1,1.0,1,1.0,4,4.0,366.0,0,0.0,1,0,0,0,4,0,-1,-0.951123,5,3.804494,4.755618,10,600,4,-2,-2.0,304.0,0.5,2,2.0,0,0.0,4,4.0
0.384615,2024-01-06,2023020615,1,3,3.0,1,1.0,R,1,EDM,0,0.333333,0.333334,0.0,0,0.0,0.0,0,46.0,30.0,Ottawa Senators,9,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,3,0,-1,-1.0,3,2.0,3.0,6,360,2,-2,-2.0,262.0,0.0,2,2.0,0,0.0,3,3.0
0.5,2024-01-06,2023020616,1,5,5.0,2,2.0,R,1,VGK,0,0.0,0.0,0.0,0,0.0,0.0,0,30.0,29.0,New York Islanders,2,,0,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,1,0,0,0,0,0,1,1.0,1,2.0,1.0,2,120,2,-1,-1.0,110.0,0.0,1,1.0,0,0.0,1,1.0
0.425925,2024-01-06,2023020608,1,1,1.0,1,1.0,R,0,CAR,0,0.0,0.0,1.0,2,0.0,0.0,0,30.0,22.0,St. Louis Blues,19,,1,0,1,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,1,0,0,0.0,1,0.923077,0.923077,2,120,1,-1,-1.0,79.0,1.0,1,1.0,0,0.0,1,1.0
0.535714,2024-01-06,2023020613,1,1,1.0,4,4.0,R,0,SJS,0,,,1.0,2,0.5,0.5,1,24.0,32.0,Toronto Maple Leafs,10,,1,1,0,1,1.0,1,1.0,2,2.0,152.0,0,0.0,0,0,0,0,0,0,2,2.0,0,2.0,0.0,0,0,2,0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0
0.547169,2024-01-07,2023020620,1,2,2.0,3,3.0,R,0,ANA,0,1.0,1.0,1.0,2,0.2,0.2,1,31.0,28.0,Detroit Red Wings,17,,1,1,0,1,1.0,1,1.0,5,5.0,584.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,8,480,5,0,0.0,395.0,1.0,0,0.0,0,0.0,4,4.0
0.491228,2024-01-07,2023020618,1,4,4.0,3,3.0,R,1,WSH,0,1.0,1.0,0.0,0,0.666666,0.666666,0,34.0,41.0,Los Angeles Kings,26,,0,0,0,2,2.0,2,2.0,3,3.0,194.0,0,0.0,0,0,0,0,1,0,2,2.0,1,3.0,1.0,2,120,3,0,0.0,120.0,0.0,0,0.0,0,0.0,1,1.0
0.515625,2024-01-07,2023020619,1,2,2.0,6,6.0,R,0,ARI,0,1.0,1.0,1.0,2,0.0,0.0,1,17.0,36.0,Winnipeg Jets,52,,1,1,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,1,0,2,0,2,2.0,3,5.0,3.0,9,540,5,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.484375,2024-01-07,2023020619,1,6,6.0,2,2.0,H,1,WPG,0,1.0,1.0,0.0,0,0.0,0.0,0,36.0,17.0,Arizona Coyotes,53,,0,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,1,0,1,0,3,0,-2,-2.0,5,3.0,5.0,13,780,3,0,0.0,480.0,0.0,0,0.0,0,0.0,4,4.0
0.45283,2024-01-07,2023020620,1,3,3.0,2,2.0,H,1,DET,0,0.8,0.8,0.0,0,0.0,0.0,0,28.0,31.0,Anaheim Ducks,24,,0,0,0,0,0.0,0,0.0,4,4.0,395.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,10,600,4,-1,-1.0,584.0,0.0,1,1.0,0,0.0,5,5.0
0.431034,2024-01-07,2023020617,1,3,3.0,4,4.0,H,0,CGY,0,0.666666,0.666667,1.0,2,0.333333,0.333333,1,30.0,20.0,Chicago Blackhawks,16,,1,1,0,1,1.0,1,1.0,3,3.0,347.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,-1,-1.0,279.0,1.0,1,1.0,0,0.0,3,3.0
0.568965,2024-01-07,2023020617,1,4,4.0,3,3.0,R,1,CHI,0,0.666666,0.666667,0.0,0,0.333333,0.333333,0,20.0,30.0,Calgary Flames,20,,0,0,0,1,1.0,1,1.0,3,3.0,279.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,-1,-1.0,347.0,0.0,1,1.0,0,0.0,3,3.0
0.508771,2024-01-07,2023020618,1,3,3.0,4,4.0,H,0,LAK,0,0.333333,0.333334,1.0,2,0.0,0.0,1,41.0,34.0,Washington Capitals,15,,1,1,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,3,0,-2,-2.0,3,1.0,3.0,6,360,1,-2,-2.0,194.0,1.0,2,2.0,0,0.0,3,3.0
0.646153,2024-01-08,2023020623,1,0,0.0,4,4.0,R,0,MIN,0,1.333333,1.0,1.0,2,0.5,0.5,1,23.0,20.0,Dallas Stars,25,,1,1,0,1,1.0,1,1.0,2,2.0,102.0,0,0.0,0,0,0,0,6,0,-4,-4.0,6,2.0,6.0,12,720,2,2,2.0,622.0,1.0,0,0.0,2,2.0,6,6.0
0.545454,2024-01-08,2023020622,1,4,4.0,1,1.0,H,1,PIT,0,0.833333,0.833334,0.0,0,0.5,0.5,0,39.0,37.0,Philadelphia Flyers,4,,0,0,0,1,1.0,1,1.0,2,2.0,122.0,0,0.0,0,0,0,0,7,0,-3,-3.0,7,4.0,7.0,16,960,4,-1,-1.0,603.0,0.0,1,1.0,0,0.0,6,6.0
0.55,2024-01-08,2023020624,1,3,3.0,3,3.0,R,0,COL,1,0.833333,0.833334,0.5,1,0.333333,0.333333,0,36.0,26.0,Boston Bruins,6,,0,0,0,1,1.0,1,1.0,3,3.0,201.0,0,0.0,1,0,0,0,6,0,-3,-2.769231,7,3.692308,6.46154,14,840,4,-1,-1.0,551.0,0.5,1,1.0,0,0.0,6,6.0
0.45,2024-01-08,2023020624,1,3,3.0,3,3.0,H,0,BOS,0,0.666666,0.666667,1.0,2,0.166666,0.166666,0,26.0,36.0,Colorado Avalanche,21,,1,0,1,1,1.0,1,1.0,6,6.0,551.0,0,0.0,1,0,0,0,3,0,3,2.769231,4,6.46154,3.692308,8,480,7,-1,-1.0,201.0,1.0,1,1.0,0,0.0,3,3.0
0.454545,2024-01-08,2023020622,1,1,1.0,4,4.0,R,0,PHI,0,0.5,0.5,1.0,2,0.166666,0.166666,1,37.0,39.0,Pittsburgh Penguins,5,,1,1,0,1,1.0,1,1.0,6,6.0,603.0,0,0.0,0,0,0,0,4,0,3,3.0,4,7.0,4.0,8,480,7,-1,-1.0,122.0,1.0,1,1.0,0,0.0,2,2.0
0.406779,2024-01-08,2023020621,1,3,3.0,6,6.0,R,0,NYR,0,0.5,0.5,1.0,2,,,1,42.0,26.0,Vancouver Canucks,23,,1,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,2,0,-2,-2.0,2,0.0,2.0,4,240,0,-1,-1.0,202.0,1.0,1,1.0,0,0.0,2,2.0
0.353846,2024-01-08,2023020623,1,4,4.0,0,0.0,H,1,DAL,0,0.5,0.5,0.0,0,-0.333333,0.0,0,20.0,23.0,Minnesota Wild,30,,0,0,0,0,0.0,-2,-2.0,6,6.0,622.0,2,2.0,0,0,0,0,2,0,4,4.0,2,6.0,2.0,4,240,6,-1,-1.0,102.0,0.0,1,1.0,0,0.0,2,2.0
0.59322,2024-01-08,2023020621,1,6,6.0,3,3.0,H,1,VAN,0,,,0.0,0,0.5,0.5,0,26.0,42.0,New York Rangers,3,,0,0,0,1,1.0,1,1.0,2,2.0,202.0,0,0.0,0,0,0,0,0,0,2,2.0,0,2.0,0.0,0,0,2,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
0.58,2024-01-09,2023020628,1,5,5.0,2,2.0,H,1,VAN,0,1.0,1.0,0.0,0,0.5,0.5,0,34.0,20.0,New York Islanders,2,,0,0,0,1,1.0,1,1.0,2,2.0,152.0,0,0.0,0,0,0,0,4,0,-2,-2.0,4,2.0,4.0,8,480,2,0,0.0,470.0,0.0,0,0.0,0,0.0,4,4.0
0.551724,2024-01-09,2023020634,1,6,6.0,3,3.0,R,1,CGY,0,1.0,1.0,0.0,0,0.333333,0.333333,0,36.0,33.0,Ottawa Senators,9,,0,0,0,1,1.0,1,1.0,3,3.0,315.0,0,0.0,0,0,0,0,2,0,1,1.0,2,3.0,2.0,4,240,3,0,0.0,240.0,0.0,0,0.0,0,0.0,2,2.0
0.509803,2024-01-09,2023020630,1,1,1.0,5,5.0,R,0,STL,0,1.0,1.0,1.0,2,0.333333,0.333333,1,30.0,31.0,Florida Panthers,13,,1,1,0,1,1.0,1,1.0,3,3.0,337.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,12,720,5,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.5,2024-01-09,2023020626,1,2,2.0,3,3.0,H,0,LAK,0,1.0,1.0,1.0,2,0.0,0.0,1,22.0,29.0,Tampa Bay Lightning,14,,1,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,2,0,1,0.966962,2,2.900888,1.933925,4,240,3,0,0.0,120.0,1.0,0,0.0,0,0.0,1,1.0
0.35849,2024-01-09,2023020632,1,2,2.0,1,1.0,H,1,EDM,0,1.0,1.0,0.0,0,0.0,0.0,0,15.0,26.0,Chicago Blackhawks,16,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,1,0,2,2.0,1,3.0,1.0,2,120,3,0,0.0,120.0,0.0,0,0.0,0,0.0,1,1.0
0.641509,2024-01-09,2023020632,1,1,1.0,2,2.0,R,0,CHI,0,1.0,1.0,1.0,2,0.0,0.0,1,26.0,15.0,Edmonton Oilers,22,,1,1,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,3,0,-2,-2.0,3,1.0,3.0,6,360,1,0,0.0,360.0,1.0,0,0.0,0,0.0,3,3.0
0.513888,2024-01-09,2023020629,1,3,3.0,5,5.0,R,0,NSH,0,1.0,1.0,1.0,2,0.0,0.333333,1,42.0,33.0,Anaheim Ducks,24,,1,1,0,1,1.0,0,0.0,3,3.0,256.0,1,1.0,0,0,1,0,3,0,0,0.0,4,4.0,4.0,11,660,4,0,0.0,360.0,1.0,0,0.0,0,0.0,3,3.0
0.5,2024-01-09,2023020626,1,3,3.0,2,2.0,R,0,TBL,1,1.0,1.0,0.5,1,0.0,0.0,0,29.0,22.0,Los Angeles Kings,26,,0,0,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,3,0,-1,-0.966962,3,1.933925,2.900888,6,360,2,0,0.0,240.0,0.5,0,0.0,0,0.0,2,2.0
0.5,2024-01-09,2023020631,1,0,0.0,5,5.0,H,0,CBJ,0,1.0,1.0,1.0,2,0.333333,0.333333,1,29.0,23.0,Winnipeg Jets,52,,1,1,0,1,1.0,1,1.0,3,3.0,211.0,0,0.0,0,0,0,0,4,0,0,0.0,4,4.0,4.0,8,480,4,0,0.0,315.0,1.0,0,0.0,0,0.0,3,3.0
0.375,2024-01-09,2023020625,1,2,2.0,5,5.0,R,0,BUF,0,1.0,1.0,1.0,2,1.0,1.0,1,38.0,26.0,Seattle Kraken,55,,1,1,0,1,1.0,1,1.0,1,1.0,115.0,0,0.0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,2,120,1,0,0.0,120.0,1.0,0,0.0,0,0.0,1,1.0
0.582089,2024-01-09,2023020633,1,4,4.0,3,3.0,R,0,ARI,1,0.666666,0.666667,0.5,1,0.5,0.5,0,36.0,33.0,Boston Bruins,6,,0,0,0,2,2.0,2,2.0,4,4.0,394.0,0,0.0,0,0,1,0,6,0,1,0.936525,7,7.492201,6.555675,17,1020,8,-1,-1.0,289.0,0.5,1,1.0,0,0.0,3,3.0
0.486111,2024-01-09,2023020629,1,5,5.0,3,3.0,H,1,ANA,0,1.0,0.666667,0.0,0,0.0,0.0,0,33.0,42.0,Nashville Predators,18,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,1,0,3,0,0,0.0,4,4.0,4.0,11,660,4,0,0.0,256.0,0.0,1,1.0,1,1.0,3,3.0
0.490196,2024-01-09,2023020630,1,5,5.0,1,1.0,H,1,FLA,0,0.666666,0.666667,0.0,0,0.0,0.0,0,31.0,30.0,St. Louis Blues,19,,0,0,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,10,600,5,-1,-1.0,337.0,0.0,1,1.0,0,0.0,3,3.0
0.448275,2024-01-09,2023020634,1,3,3.0,6,6.0,H,0,OTT,0,0.666666,0.666667,1.0,2,0.0,0.0,1,33.0,36.0,Calgary Flames,20,,1,1,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,3,0,-1,-1.0,3,2.0,3.0,6,360,2,-1,-1.0,315.0,1.0,1,1.0,0,0.0,3,3.0
0.5,2024-01-09,2023020631,1,5,5.0,0,0.0,R,1,WPG,0,0.666666,0.666667,0.0,0,0.0,0.0,0,23.0,29.0,Columbus Blue Jackets,29,,0,0,0,0,0.0,0,0.0,3,3.0,315.0,0,0.0,0,0,0,0,4,0,0,0.0,4,4.0,4.0,8,480,4,-1,-1.0,211.0,0.0,1,1.0,0,0.0,3,3.0
0.42,2024-01-09,2023020628,1,2,2.0,5,5.0,R,0,NYI,0,0.5,0.5,1.0,2,0.0,0.0,1,20.0,34.0,Vancouver Canucks,23,,1,1,0,0,0.0,0,0.0,4,4.0,470.0,0,0.0,0,0,0,0,2,0,2,2.0,2,4.0,2.0,4,240,4,-1,-1.0,152.0,1.0,1,1.0,0,0.0,2,2.0
0.41791,2024-01-09,2023020633,1,3,3.0,4,4.0,H,0,BOS,0,0.5,0.5,1.0,2,0.333333,0.333333,1,33.0,36.0,Arizona Coyotes,53,,1,0,0,1,1.0,1,1.0,3,3.0,289.0,0,0.0,0,0,1,0,7,0,-1,-0.936525,8,6.555675,7.492201,19,1140,7,-2,-2.0,394.0,1.0,2,2.0,0,0.0,4,4.0
0.625,2024-01-09,2023020625,1,5,5.0,2,2.0,H,1,SEA,0,0.0,0.0,0.0,0,0.0,0.0,0,26.0,38.0,Buffalo Sabres,7,,0,0,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,2,120,1,-1,-1.0,115.0,0.0,1,1.0,0,0.0,1,1.0
0.612903,2024-01-09,2023020627,1,1,1.0,7,7.0,H,0,SJS,0,0.0,0.0,1.0,2,1.0,1.0,1,23.0,46.0,Toronto Maple Leafs,10,,1,1,0,3,3.0,3,3.0,3,3.0,184.0,0,0.0,0,0,0,0,1,0,1,1.0,1,2.0,1.0,2,120,2,-1,-1.0,100.0,1.0,1,1.0,0,0.0,1,1.0
0.387096,2024-01-09,2023020627,1,7,7.0,1,1.0,R,1,TOR,0,0.0,0.0,0.0,0,1.0,1.0,0,46.0,23.0,San Jose Sharks,28,,0,0,0,1,1.0,1,1.0,1,1.0,100.0,0,0.0,0,0,0,0,2,0,-1,-1.0,2,1.0,2.0,6,360,1,-3,-3.0,184.0,0.0,3,3.0,0,0.0,3,3.0
0.543859,2024-01-10,2023020635,1,2,2.0,2,2.0,H,0,MTL,0,1.0,1.0,1.0,2,0.5,0.5,0,19.0,39.0,Philadelphia Flyers,4,,1,0,1,1,1.0,1,1.0,2,2.0,149.0,0,0.0,0,0,0,0,1,0,1,0.923077,1,1.846154,0.923077,2,120,2,0,0.0,120.0,1.0,0,0.0,0,0.0,1,1.0
0.44,2024-01-10,2023020637,1,0,0.0,3,3.0,H,0,VGK,0,1.0,1.0,1.0,2,0.5,0.5,1,25.0,35.0,Colorado Avalanche,21,,1,1,0,2,2.0,2,2.0,4,4.0,283.0,0,0.0,0,0,0,0,4,0,0,0.0,4,4.0,4.0,8,480,4,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.555555,2024-01-10,2023020636,1,7,7.0,2,2.0,R,1,DAL,0,1.0,1.0,0.0,0,0.5,0.5,0,34.0,23.0,Minnesota Wild,30,,0,0,0,1,1.0,1,1.0,2,2.0,154.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,0,0.0,240.0,0.0,0,0.0,0,0.0,2,2.0
0.45614,2024-01-10,2023020635,1,2,2.0,2,2.0,R,0,PHI,1,0.5,0.5,0.5,1,0.0,0.0,0,39.0,19.0,Montréal Canadiens,8,,0,0,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,2,0,-1,-0.923077,2,0.923077,1.846154,4,240,1,-1,-1.0,149.0,0.5,1,1.0,0,0.0,2,2.0
0.444444,2024-01-10,2023020636,1,2,2.0,7,7.0,H,0,MIN,0,0.5,0.5,1.0,2,0.0,0.0,1,23.0,34.0,Dallas Stars,25,,1,1,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,-1,-1.0,154.0,1.0,1,1.0,0,0.0,2,2.0
0.56,2024-01-10,2023020637,1,3,3.0,0,0.0,R,1,COL,0,0.5,0.5,0.0,0,0.0,0.0,0,35.0,25.0,Vegas Golden Knights,54,,0,0,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,0,0,4,0,0,0.0,4,4.0,4.0,8,480,4,-2,-2.0,283.0,0.0,2,2.0,0,0.0,4,4.0
0.510638,2024-01-11,2023020644,1,4,4.0,3,3.0,R,0,TBL,1,1.0,1.0,0.5,1,-1.0,0.0,0,20.0,30.0,New Jersey Devils,1,,0,0,0,0,0.0,-1,-1.0,1,1.0,120.0,1,1.0,0,0,0,0,5,0,-2,-1.939655,5,2.909483,4.849138,10,600,3,0,0.0,360.0,0.5,0,0.0,0,0.0,3,3.0
0.528301,2024-01-11,2023020646,1,3,3.0,4,4.0,H,0,TOR,0,1.0,1.0,1.0,2,0.666666,0.666666,1,35.0,30.0,New York Islanders,2,,1,0,0,2,2.0,2,2.0,3,3.0,175.0,0,0.0,0,0,0,0,1,0,2,1.988401,1,2.982602,0.9942,2,120,3,0,0.0,120.0,1.0,0,0.0,0,0.0,1,1.0
0.5,2024-01-11,2023020638,1,3,3.0,5,5.0,H,0,OTT,0,1.0,1.0,1.0,2,0.333333,0.333333,1,28.0,32.0,Buffalo Sabres,7,,1,1,0,1,1.0,1,1.0,3,3.0,264.0,0,0.0,0,0,0,0,4,0,-1,-1.0,4,3.0,4.0,8,480,3,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.45614,2024-01-11,2023020642,1,3,3.0,2,2.0,H,1,SJS,0,1.0,1.0,0.0,0,0.0,0.0,0,35.0,35.0,Montréal Canadiens,8,,0,0,0,0,0.0,0,0.0,1,1.0,18.0,0,0.0,0,0,0,0,4,0,-2,-2.0,4,2.0,4.0,8,480,2,0,0.0,258.0,0.0,0,0.0,0,0.0,3,3.0
0.489361,2024-01-11,2023020644,1,3,3.0,4,4.0,H,0,NJD,0,2.0,1.0,1.0,2,0.0,0.0,1,30.0,20.0,Tampa Bay Lightning,14,,1,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,3,0,2,1.939655,3,4.849138,2.909483,6,360,5,1,1.0,120.0,1.0,0,0.0,1,1.0,1,1.0
0.528301,2024-01-11,2023020645,1,4,4.0,1,1.0,H,1,SEA,0,1.0,1.0,0.0,0,0.0,0.0,0,23.0,26.0,Washington Capitals,15,,0,0,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,2,120,1,0,0.0,120.0,0.0,0,0.0,0,0.0,1,1.0
